usecase,order_details_id,order_id,pizza_id,quantity
data_11-3,678,298,classic_dlx_s,1
data_11-3,679,299,classic_dlx_s,1
data_11-3,680,299,spinach_fet_m,1
data_11-3,681,300,big_meat_s,1
data_11-3,682,300,ital_cpcllo_s,1
data_11-3,683,300,ital_veggie_s,1
data_11-3,684,300,spinach_supr_s,1
data_11-3,685,301,napolitana_l,1
data_11-3,686,302,peppr_salami_l,1
data_11-3,687,303,big_meat_s,1
data_11-3,688,303,ital_cpcllo_m,1
data_11-3,689,303,pepperoni_s,1
data_11-3,690,304,hawaiian_s,1
data_11-3,691,304,mexicana_l,1
data_11-3,692,305,pepperoni_l,1
data_11-3,693,305,sicilian_s,1
data_11-3,694,305,spicy_ital_m,1
data_11-3,695,306,big_meat_s,1
data_11-3,696,306,hawaiian_s,1
data_11-3,697,306,napolitana_m,1
data_11-3,698,307,classic_dlx_l,1
data_11-3,699,307,thai_ckn_m,1
data_11-3,700,308,hawaiian_l,1
data_11-3,701,308,pep_msh_pep_l,1
data_11-3,702,308,thai_ckn_s,1
data_11-3,703,309,five_cheese_l,1
data_11-3,704,309,peppr_salami_m,1
data_11-3,705,310,hawaiian_s,1
data_11-3,706,310,thai_ckn_s,1
data_11-3,707,311,sicilian_l,1
data_11-3,708,312,big_meat_s,1
data_11-3,709,312,brie_carre_s,1
data_11-3,710,312,ckn_alfredo_m,1
data_11-3,711,312,sicilian_m,1
data_11-3,712,313,classic_dlx_m,1
data_11-3,713,314,calabrese_m,1
data_11-3,714,314,five_cheese_l,1
data_11-3,715,314,green_garden_m,1
data_11-3,716,314,hawaiian_m,1
data_11-3,717,314,veggie_veg_m,1
data_11-3,718,315,classic_dlx_m,1
data_11-3,719,316,hawaiian_s,1
data_11-3,720,316,ital_supr_m,1
data_11-3,721,317,cali_ckn_s,1
data_11-3,722,317,classic_dlx_m,1
data_11-3,723,317,four_cheese_l,1
data_11-3,724,317,hawaiian_s,1
data_11-3,725,317,pep_msh_pep_l,1
data_11-3,726,317,prsc_argla_s,1
data_11-3,727,317,spinach_fet_s,1
data_11-3,728,318,ital_cpcllo_l,1
data_11-3,729,318,mexicana_l,1
data_11-3,730,318,soppressata_s,1
data_11-3,731,318,spicy_ital_l,1
data_11-3,732,319,ital_supr_m,1
data_11-3,733,320,cali_ckn_m,1
data_11-3,734,320,ckn_pesto_l,1
data_11-3,735,321,ital_supr_l,1
data_11-3,736,322,cali_ckn_l,1
data_11-3,737,322,ckn_pesto_l,1
data_11-3,738,322,classic_dlx_s,1
data_11-3,739,322,thai_ckn_l,1
data_11-3,740,323,classic_dlx_m,1
data_11-3,741,324,five_cheese_l,1
data_11-3,742,325,classic_dlx_s,1
data_11-3,743,325,veggie_veg_s,1
data_11-3,744,326,cali_ckn_m,1
data_11-3,745,326,spinach_supr_l,1
data_11-3,746,327,classic_dlx_m,1
data_11-3,747,328,mediterraneo_l,1
data_11-3,748,329,spicy_ital_l,1
data_11-3,749,329,spinach_supr_m,1
data_11-3,750,330,big_meat_s,1
data_11-3,751,330,ckn_alfredo_m,1
data_11-3,752,330,classic_dlx_m,1
data_11-3,753,330,classic_dlx_s,1
data_11-3,754,330,five_cheese_l,1
data_11-3,755,330,four_cheese_l,2
data_11-3,756,330,hawaiian_l,1
data_11-3,757,330,pep_msh_pep_l,1
data_11-3,758,330,peppr_salami_s,1
data_11-3,759,330,sicilian_l,1
data_11-3,760,330,spicy_ital_l,1
data_11-3,761,330,spicy_ital_m,1
data_11-3,762,330,spinach_fet_l,1
data_11-3,763,330,the_greek_m,1
data_11-3,764,331,prsc_argla_m,1
data_11-3,765,332,sicilian_m,1
data_11-3,766,332,southw_ckn_l,1
data_11-3,767,332,thai_ckn_m,1
data_11-3,768,333,ckn_alfredo_m,1
data_11-3,769,334,calabrese_l,1
data_11-3,770,334,pepperoni_m,1
data_11-3,771,334,southw_ckn_m,1
data_11-3,772,334,thai_ckn_l,1
data_11-3,773,335,mediterraneo_l,1
data_11-3,774,336,prsc_argla_l,1
data_11-3,775,337,hawaiian_l,1
data_11-3,776,337,pepperoni_l,1
data_11-3,777,338,mexicana_l,1
data_11-3,778,338,thai_ckn_l,1
data_11-3,779,338,the_greek_xl,1
data_11-3,780,339,spicy_ital_m,1
data_11-3,781,340,peppr_salami_s,1
data_11-3,782,341,bbq_ckn_m,1
data_11-3,783,341,pepperoni_s,1
data_11-3,784,342,sicilian_l,1
data_11-3,785,342,southw_ckn_l,1
data_11-3,786,343,five_cheese_l,1
data_11-3,787,343,four_cheese_m,1
data_11-3,788,344,ital_cpcllo_m,1
data_11-3,789,345,peppr_salami_s,1
data_11-3,790,345,spinach_fet_s,1
data_11-3,791,346,green_garden_s,1
data_11-3,792,346,hawaiian_s,1
data_11-3,793,346,ital_cpcllo_l,1
data_11-3,794,346,napolitana_s,1
data_11-3,795,347,spinach_fet_l,1
data_11-3,796,347,thai_ckn_l,1
data_11-3,797,347,veggie_veg_m,1
data_11-3,798,348,classic_dlx_m,1
data_11-3,799,348,thai_ckn_l,1
data_11-3,800,348,thai_ckn_s,1
data_11-3,801,349,pepperoni_l,1
data_11-3,802,350,classic_dlx_l,1
data_11-3,803,350,pepperoni_m,2
data_11-3,804,350,spicy_ital_s,1
data_11-3,805,351,big_meat_s,1
data_11-3,806,351,hawaiian_m,1
data_11-3,807,352,big_meat_s,1
data_11-3,808,352,ital_cpcllo_l,1
data_11-3,809,353,bbq_ckn_l,1
data_11-3,810,353,cali_ckn_l,1
data_11-3,811,353,prsc_argla_s,1
data_11-3,812,354,green_garden_s,1
data_11-3,813,354,veggie_veg_l,1
data_11-3,814,355,ckn_alfredo_m,1
data_11-3,815,355,ital_supr_m,1
data_11-3,816,356,ckn_alfredo_m,1
data_11-3,817,357,cali_ckn_l,1
data_11-3,818,357,southw_ckn_s,1
data_11-3,819,357,spinach_fet_s,1
data_11-3,820,358,ital_supr_m,1
data_11-3,821,359,green_garden_m,1
data_11-3,822,359,thai_ckn_l,1
data_11-3,823,360,bbq_ckn_l,1
data_11-3,824,360,green_garden_s,1
data_11-3,825,360,hawaiian_s,1
data_11-3,826,361,big_meat_s,2
data_11-3,827,361,ital_cpcllo_s,1
data_11-3,828,362,bbq_ckn_m,1
data_11-3,829,362,mexicana_l,1
data_11-3,830,363,mediterraneo_l,1
data_11-3,831,363,mexicana_l,1
data_11-3,832,364,ital_supr_m,1
data_11-3,833,364,the_greek_xl,1
data_11-3,834,365,four_cheese_m,1
data_11-3,835,365,mediterraneo_l,1
data_11-3,836,365,pepperoni_m,1
data_11-3,837,366,ital_cpcllo_l,1
data_11-3,838,367,hawaiian_l,1
data_11-3,839,367,spinach_fet_m,1
data_11-3,840,368,spin_pesto_m,1
data_11-3,841,368,thai_ckn_l,1
data_11-3,842,369,spinach_fet_m,1
data_11-3,843,370,four_cheese_l,1
data_11-3,844,370,hawaiian_s,1
data_11-3,845,371,pepperoni_m,1
data_11-3,846,372,spinach_fet_s,1
data_11-3,847,373,ckn_pesto_s,1
data_11-3,848,373,classic_dlx_m,1
data_11-3,849,373,sicilian_l,1
data_11-3,850,374,big_meat_s,1
data_11-3,851,374,ckn_alfredo_m,1
data_11-3,852,374,peppr_salami_s,1
data_11-3,853,375,mexicana_m,1
data_11-3,854,376,the_greek_xl,1
data_11-3,855,376,veggie_veg_l,1
data_11-3,856,377,hawaiian_m,1
data_11-3,857,377,thai_ckn_l,1
data_11-3,858,378,ital_veggie_s,1
data_11-3,859,379,thai_ckn_l,1
data_11-3,860,380,calabrese_m,1
data_11-3,861,380,cali_ckn_m,1
data_11-3,862,381,southw_ckn_m,1
data_11-3,863,382,thai_ckn_s,1
data_11-3,864,382,veggie_veg_m,1
data_11-3,865,383,spicy_ital_m,1
data_11-3,866,384,hawaiian_s,1
data_11-3,867,384,ital_cpcllo_m,1
data_11-3,868,384,mediterraneo_m,1
data_11-3,869,384,the_greek_s,1
data_11-3,870,385,veggie_veg_l,1
data_11-3,871,386,ital_veggie_s,1
data_11-3,872,386,soppressata_m,1
data_11-3,873,386,thai_ckn_m,1
data_11-3,874,387,bbq_ckn_s,1
data_11-3,875,387,big_meat_s,1
data_11-3,876,387,ckn_pesto_m,1
data_11-3,877,387,five_cheese_l,1
data_11-3,878,387,pepperoni_s,1
data_11-3,879,387,spicy_ital_l,1
data_11-3,880,387,spinach_fet_s,1
data_11-3,881,388,bbq_ckn_s,1
data_11-3,882,388,ckn_alfredo_m,1
data_11-3,883,388,mediterraneo_m,1
data_11-3,884,388,veggie_veg_s,1
data_11-3,885,389,spin_pesto_l,1
data_11-3,886,390,pep_msh_pep_l,1
data_11-3,887,391,the_greek_m,1
data_11-3,888,392,big_meat_s,1
data_11-3,889,392,calabrese_s,1
data_11-3,890,392,cali_ckn_l,1
data_11-3,891,392,pepperoni_s,2
data_11-3,892,392,prsc_argla_l,1
data_11-3,893,392,sicilian_l,1
data_11-3,894,392,soppressata_l,1
data_11-3,895,392,spicy_ital_l,1
data_11-3,896,393,green_garden_s,1
data_11-3,897,393,hawaiian_l,1
data_11-3,898,394,big_meat_s,1
data_11-3,899,394,ckn_pesto_s,1
data_11-3,900,394,hawaiian_l,1
data_11-3,901,394,hawaiian_s,1
data_11-3,902,394,pep_msh_pep_l,1
data_11-3,903,394,pepperoni_m,3
data_11-3,904,394,pepperoni_s,1
data_11-3,905,394,sicilian_l,1
data_11-3,906,394,spicy_ital_l,1
data_11-3,907,394,spin_pesto_s,1
data_11-3,908,394,thai_ckn_l,1
data_11-3,909,394,veggie_veg_s,1
data_11-3,910,395,napolitana_m,1
data_11-3,911,396,spinach_fet_s,1
data_11-3,912,397,five_cheese_l,2
data_11-3,913,397,hawaiian_l,1
data_11-3,914,397,pepperoni_m,1
data_11-3,915,398,pepperoni_s,1
data_11-3,916,399,bbq_ckn_m,1
data_11-3,917,399,cali_ckn_l,1
data_11-3,918,399,four_cheese_m,1
data_11-3,919,399,the_greek_m,1
data_11-3,920,400,pepperoni_m,1
data_11-3,921,400,thai_ckn_l,1
data_11-3,922,401,veggie_veg_m,1
data_11-3,923,402,four_cheese_l,1
data_11-3,924,402,ital_supr_m,1
data_11-3,925,403,bbq_ckn_s,1
data_11-3,926,403,classic_dlx_l,1
data_11-3,927,403,prsc_argla_s,1
data_11-3,928,404,ckn_pesto_l,1
data_11-3,929,405,sicilian_l,1
data_11-3,930,406,ckn_alfredo_m,1
data_11-3,931,406,classic_dlx_m,1
data_11-3,932,406,ital_veggie_s,1
data_11-3,933,407,cali_ckn_m,1
data_11-3,934,407,classic_dlx_l,1
data_11-3,935,407,pepperoni_m,1
data_11-3,936,408,brie_carre_s,1
data_11-3,937,408,peppr_salami_m,1
data_11-3,938,409,pepperoni_l,1
data_11-3,939,410,big_meat_s,2
data_11-3,940,410,mediterraneo_m,1
data_11-3,941,410,the_greek_xl,1
data_11-3,942,411,ital_supr_m,1
data_11-3,943,411,southw_ckn_l,1
data_11-3,944,412,brie_carre_s,1
data_11-3,945,412,spinach_supr_m,1
data_11-3,946,413,the_greek_s,1
data_11-3,947,414,classic_dlx_s,1
data_11-3,948,414,five_cheese_l,1
data_11-3,949,414,ital_supr_m,1
data_11-3,950,415,cali_ckn_s,1
data_11-3,951,416,spinach_fet_l,1
data_11-3,952,417,pepperoni_s,1
data_11-3,953,418,ckn_pesto_m,1
data_11-3,954,418,sicilian_m,1
data_11-3,955,419,bbq_ckn_l,1
data_11-3,956,419,hawaiian_l,1
data_11-3,957,419,ital_veggie_m,1
data_11-3,958,419,veggie_veg_s,1
data_11-3,959,420,five_cheese_l,1
data_11-3,960,420,pep_msh_pep_s,1
data_11-3,961,421,bbq_ckn_l,1
data_11-3,962,421,calabrese_l,1
data_11-3,963,421,ckn_pesto_s,1
data_11-3,964,422,four_cheese_l,1
data_11-3,965,422,ital_supr_m,1
data_11-3,966,422,spinach_fet_m,1
data_11-3,967,423,ital_supr_l,1
data_11-3,968,423,sicilian_s,1
data_11-3,969,424,pepperoni_m,1
data_11-3,970,425,soppressata_m,1
data_11-3,971,426,classic_dlx_m,1
data_11-3,972,426,sicilian_s,1
data_11-3,973,426,soppressata_m,1
data_11-3,974,427,spinach_fet_l,1
data_11-3,975,428,calabrese_l,1
data_11-3,976,428,ital_cpcllo_s,1
data_11-3,977,429,spicy_ital_m,1
data_11-3,978,430,green_garden_m,1
data_11-3,979,430,sicilian_s,1
data_11-3,980,431,big_meat_s,1
data_11-3,981,431,ckn_alfredo_s,1
data_11-3,982,431,four_cheese_l,1
data_11-3,983,431,hawaiian_l,1
data_11-3,984,432,ital_cpcllo_s,1
data_11-3,985,432,thai_ckn_l,1
data_11-3,986,432,veggie_veg_s,1
data_11-3,987,433,spicy_ital_l,1
data_11-3,988,434,napolitana_m,1
data_11-3,989,434,spicy_ital_l,1
data_11-3,990,434,veggie_veg_l,1
data_11-3,991,435,classic_dlx_m,1
data_11-3,992,435,pep_msh_pep_m,1
data_11-3,993,435,spinach_supr_s,1
data_11-3,994,436,classic_dlx_l,1
data_11-3,995,436,ital_supr_m,1
data_11-3,996,436,pep_msh_pep_s,1
data_11-3,997,436,peppr_salami_s,1
data_11-3,998,437,bbq_ckn_m,1
data_11-3,999,438,veggie_veg_m,1
data_11-3,1000,439,ckn_alfredo_m,1
data_11-3,1001,439,pepperoni_m,1
data_11-3,1002,439,the_greek_s,1
data_11-3,1003,440,calabrese_m,1
data_11-3,1004,440,ckn_alfredo_m,1
data_11-3,1005,440,five_cheese_l,1
data_11-3,1006,440,four_cheese_l,1
data_11-3,1007,440,four_cheese_m,1
data_11-3,1008,440,green_garden_l,1
data_11-3,1009,440,green_garden_m,1
data_11-3,1010,440,hawaiian_l,1
data_11-3,1011,440,ital_veggie_l,1
data_11-3,1012,440,pepperoni_l,1
data_11-3,1013,440,spicy_ital_l,1
data_11-3,1014,440,spinach_fet_s,1
data_11-3,1015,440,thai_ckn_l,1
data_11-3,1016,440,veggie_veg_m,1
data_11-3,1017,441,spicy_ital_l,1
data_11-3,1018,441,thai_ckn_l,1
data_11-3,1019,442,peppr_salami_l,1
data_11-3,1020,443,big_meat_s,1
data_11-3,1021,443,cali_ckn_m,2
data_11-3,1022,443,four_cheese_l,1
data_11-3,1023,443,ital_cpcllo_m,1
data_11-3,1024,443,ital_veggie_m,1
data_11-3,1025,443,mexicana_l,1
data_11-3,1026,443,pepperoni_l,1
data_11-3,1027,443,sicilian_l,1
data_11-3,1028,443,sicilian_m,1
data_11-3,1029,443,southw_ckn_m,1
data_11-3,1030,443,spicy_ital_l,1
data_11-3,1031,443,spicy_ital_s,1
data_11-3,1032,443,spinach_supr_m,1
data_11-3,1033,443,thai_ckn_m,1
data_11-3,1034,444,four_cheese_m,1
data_11-3,1035,445,hawaiian_l,1
data_11-3,1036,446,big_meat_s,1
data_11-3,1037,446,ital_veggie_m,1
data_11-3,1038,446,sicilian_l,1
data_11-3,1039,447,five_cheese_l,1
data_11-3,1040,448,hawaiian_s,1
data_11-3,1041,448,pep_msh_pep_m,1
data_11-3,1042,448,sicilian_m,1
data_11-3,1043,449,thai_ckn_l,1
data_11-3,1044,450,big_meat_s,1
data_11-3,1045,451,five_cheese_l,1
data_11-3,1046,451,ital_cpcllo_m,1
data_11-3,1047,451,southw_ckn_l,1
data_11-3,1048,452,bbq_ckn_m,1
data_11-3,1049,452,big_meat_s,1
data_11-3,1050,452,sicilian_m,1
data_11-3,1051,453,cali_ckn_s,1
data_11-3,1052,453,four_cheese_l,1
data_11-3,1053,453,sicilian_m,1
data_11-3,1054,453,thai_ckn_l,1
data_11-3,1055,454,spicy_ital_m,1
data_11-3,1056,455,ital_supr_l,1
data_11-3,1057,456,spinach_fet_l,1
data_11-3,1058,457,cali_ckn_l,1
data_11-3,1059,457,ckn_alfredo_m,1
data_11-3,1060,457,classic_dlx_m,1
data_11-3,1061,458,prsc_argla_m,1
data_11-3,1062,458,spinach_supr_m,1
data_11-3,1063,458,the_greek_s,1
data_11-3,1064,459,spicy_ital_l,1
data_11-3,1065,460,green_garden_s,1
data_11-3,1066,460,ital_supr_m,1
data_11-3,1067,461,cali_ckn_m,1
data_11-3,1068,461,hawaiian_s,1
data_11-3,1069,462,spinach_fet_s,1
data_11-3,1070,463,bbq_ckn_l,1
data_11-3,1071,463,prsc_argla_m,1
data_11-3,1072,464,bbq_ckn_l,1
data_11-3,1073,464,calabrese_m,1
data_11-3,1074,465,napolitana_s,1
data_11-3,1075,466,spinach_fet_l,1
data_11-3,1076,466,the_greek_xl,1
data_11-3,1077,467,prsc_argla_s,1
data_11-3,1078,468,four_cheese_l,1
data_11-3,1079,468,pepperoni_l,1
data_11-3,1080,469,bbq_ckn_m,1
data_11-3,1081,469,sicilian_s,1
data_11-3,1082,470,veggie_veg_s,1
data_11-3,1083,471,ital_veggie_s,1
data_11-3,1084,472,ital_veggie_l,1
data_11-3,1085,472,ital_veggie_m,1
data_11-3,1086,473,hawaiian_l,1
data_11-3,1087,473,prsc_argla_m,1
data_11-3,1088,473,southw_ckn_m,1
data_11-3,1089,474,green_garden_s,1
data_11-3,1090,474,pepperoni_s,1
data_11-3,1091,475,big_meat_s,1
data_11-3,1092,475,thai_ckn_l,1
data_11-3,1093,476,pepperoni_m,1
data_11-3,1094,476,prsc_argla_l,1
data_11-3,1095,476,veggie_veg_m,1
data_11-3,1096,477,green_garden_m,1
data_11-3,1097,477,mexicana_m,1
data_11-3,1098,478,calabrese_m,1
data_11-3,1099,478,ckn_alfredo_m,1
data_11-3,1100,479,five_cheese_l,1
data_11-3,1101,479,ital_cpcllo_l,2
data_11-3,1102,480,pepperoni_m,1
data_11-3,1103,481,pepperoni_s,1
data_11-3,1104,481,spinach_fet_s,1
data_11-3,1105,482,green_garden_l,1
data_11-3,1106,482,ital_supr_m,1
data_11-3,1107,482,spicy_ital_s,1
data_11-3,1108,483,bbq_ckn_l,1
data_11-3,1109,483,napolitana_s,1
data_11-3,1110,483,pep_msh_pep_s,1
data_11-3,1111,483,spicy_ital_m,1
data_11-3,1112,484,four_cheese_l,1
data_11-3,1113,484,mexicana_l,1
data_11-3,1114,485,cali_ckn_m,1
data_11-3,1115,486,spinach_supr_s,1
data_11-3,1116,487,hawaiian_s,1
data_11-3,1117,487,sicilian_l,1
data_11-3,1118,487,spinach_fet_l,1
data_11-3,1119,488,veggie_veg_m,1
data_11-3,1120,489,peppr_salami_l,1
data_11-3,1121,490,big_meat_s,1
data_11-3,1122,490,classic_dlx_m,1
data_11-3,1123,490,napolitana_m,1
data_11-3,1124,491,napolitana_s,1
data_11-3,1125,491,pepperoni_l,1
data_11-3,1126,491,peppr_salami_l,1
data_11-3,1127,491,prsc_argla_m,1
data_11-3,1128,492,ckn_pesto_l,1
data_11-3,1129,492,sicilian_m,1
data_11-3,1130,492,spinach_fet_m,1
data_11-3,1131,493,ital_supr_l,1
data_11-3,1132,494,five_cheese_l,1
data_11-3,1133,494,four_cheese_l,1
data_11-3,1134,494,mexicana_l,1
data_11-3,1135,494,southw_ckn_l,1
data_11-3,1136,495,ital_supr_m,1
data_11-3,1137,495,sicilian_l,1
data_11-3,1138,496,hawaiian_l,1
data_11-3,1139,496,soppressata_s,1
data_11-3,1140,497,veggie_veg_s,1
data_11-3,1141,498,ital_supr_m,1
data_11-3,1142,499,calabrese_s,1
data_11-3,1143,499,four_cheese_l,1
data_11-3,1144,499,mexicana_m,1
data_11-3,1145,499,pep_msh_pep_m,1
data_11-3,1146,500,mediterraneo_m,1
data_11-3,1147,501,cali_ckn_s,1
data_11-3,1148,501,hawaiian_s,1
data_11-3,1149,501,southw_ckn_l,1
data_11-3,1150,502,ital_veggie_m,1
data_11-3,1151,503,pepperoni_l,1
data_11-3,1152,503,sicilian_m,1
data_11-3,1153,504,the_greek_l,1
data_11-3,1154,505,pepperoni_m,1
data_11-3,1155,505,the_greek_xl,1
data_11-3,1156,506,spinach_fet_m,1
data_11-3,1157,507,ckn_pesto_s,1
data_11-3,1158,508,cali_ckn_m,1
data_11-3,1159,508,cali_ckn_s,1
data_11-3,1160,508,pepperoni_m,1
data_11-3,1161,509,spicy_ital_l,1
data_11-3,1162,510,classic_dlx_m,1
data_11-3,1163,510,classic_dlx_s,1
data_11-3,1164,510,ital_supr_l,1
data_11-3,1165,510,spicy_ital_l,1
data_11-3,1166,511,five_cheese_l,1
data_11-3,1167,512,ital_veggie_m,1
data_11-3,1168,513,four_cheese_l,1
data_11-3,1169,513,ital_veggie_m,1
data_11-3,1170,513,pepperoni_l,1
data_11-3,1171,513,thai_ckn_l,1
data_11-3,1172,514,classic_dlx_s,1
data_11-3,1173,515,ckn_pesto_l,1
data_11-3,1174,515,mediterraneo_l,1
data_11-3,1175,516,napolitana_l,1
data_11-3,1176,516,veggie_veg_l,1
data_11-3,1177,517,mexicana_m,1
data_11-3,1178,518,big_meat_s,1
data_11-3,1179,518,prsc_argla_l,1
data_11-3,1180,518,sicilian_s,1
data_11-3,1181,519,prsc_argla_s,1
data_11-3,1182,520,spin_pesto_l,1
data_11-3,1183,521,thai_ckn_s,1
data_11-3,1184,522,bbq_ckn_s,1
data_11-3,1185,522,big_meat_s,1
data_11-3,1186,522,classic_dlx_s,1
data_11-3,1187,522,five_cheese_l,1
data_11-3,1188,522,four_cheese_l,2
data_11-3,1189,522,green_garden_s,1
data_11-3,1190,522,ital_cpcllo_m,2
data_11-3,1191,522,ital_veggie_l,1
data_11-3,1192,522,sicilian_l,1
data_11-3,1193,522,the_greek_l,1
data_11-3,1194,522,the_greek_m,1
data_11-3,1195,523,prsc_argla_m,1
data_11-3,1196,524,sicilian_s,1
data_11-3,1197,524,thai_ckn_m,1
data_11-3,1198,525,pepperoni_l,1
data_11-3,1199,526,cali_ckn_l,1
data_11-3,1200,526,five_cheese_l,1
data_11-3,1201,527,four_cheese_l,1
data_11-3,1202,527,southw_ckn_l,1
data_11-3,1203,528,ital_cpcllo_m,1
data_11-3,1204,529,calabrese_m,1
data_11-3,1205,529,cali_ckn_m,2
data_11-3,1206,529,hawaiian_s,1
data_11-3,1207,530,classic_dlx_l,1
data_11-3,1208,530,ital_supr_m,1
data_11-3,1209,531,peppr_salami_m,2
data_11-3,1210,532,peppr_salami_l,1
data_11-3,1211,532,soppressata_s,1
data_11-3,1212,533,five_cheese_l,1
data_11-3,1213,533,spicy_ital_l,1
data_11-3,1214,533,the_greek_xl,1
data_11-3,1215,534,prsc_argla_l,1
data_11-3,1216,534,southw_ckn_l,1
data_11-3,1217,535,classic_dlx_m,1
data_11-3,1218,536,brie_carre_s,1
data_11-3,1219,536,peppr_salami_l,1
data_11-3,1220,537,classic_dlx_s,1
data_11-3,1221,537,hawaiian_s,1
data_11-3,1222,537,ital_supr_l,1
data_11-3,1223,538,spinach_supr_l,1
data_11-3,1224,539,five_cheese_l,1
data_11-3,1225,539,ital_veggie_l,1
data_11-3,1226,539,spinach_fet_m,1
data_11-3,1227,540,spinach_supr_l,1
data_11-3,1228,541,big_meat_s,1
data_11-3,1229,542,bbq_ckn_l,1
data_11-3,1230,542,prsc_argla_m,1
data_11-3,1231,543,ckn_pesto_l,1
data_11-3,1232,543,classic_dlx_m,1
data_11-3,1233,543,mediterraneo_m,1
data_11-3,1234,544,napolitana_m,1
data_11-3,1235,544,sicilian_m,1
data_11-3,1236,545,pepperoni_l,1
data_11-3,1237,545,pepperoni_s,1
data_11-3,1238,545,peppr_salami_l,1
data_11-3,1239,545,soppressata_l,1
data_11-3,1240,546,green_garden_s,1
data_11-3,1241,547,big_meat_s,1
data_11-3,1242,548,hawaiian_l,1
data_11-3,1243,549,big_meat_s,1
data_11-3,1244,549,thai_ckn_l,1
data_11-3,1245,550,spinach_fet_m,1
data_11-3,1246,550,the_greek_m,1
data_11-3,1247,551,four_cheese_l,1
data_11-3,1248,551,soppressata_m,1
data_11-3,1249,551,thai_ckn_l,1
data_11-3,1250,551,the_greek_m,1
data_11-3,1251,552,ckn_alfredo_m,1
data_11-3,1252,552,green_garden_s,1
data_11-3,1253,552,ital_supr_l,1
data_11-3,1254,553,mexicana_l,1
data_11-3,1255,554,ckn_alfredo_m,1
data_11-3,1256,554,green_garden_s,1
data_11-3,1257,555,bbq_ckn_s,1
data_11-3,1258,555,hawaiian_s,1
data_11-3,1259,556,four_cheese_l,1
data_11-3,1260,556,the_greek_xl,1
data_11-3,1261,557,sicilian_s,1
data_11-3,1262,557,spicy_ital_s,1
data_11-3,1263,558,hawaiian_m,1
data_11-3,1264,559,classic_dlx_s,1
data_11-3,1265,560,green_garden_m,1
data_11-3,1266,560,spicy_ital_m,1
data_11-3,1267,561,spinach_supr_s,1
data_11-3,1268,562,ckn_alfredo_m,1
data_11-3,1269,563,mexicana_l,1
data_11-3,1270,563,veggie_veg_s,1
data_11-3,1271,564,mediterraneo_s,1
data_11-3,1272,564,pepperoni_m,1
data_11-3,1273,564,spinach_supr_l,1
data_11-3,1274,565,ital_veggie_s,1
data_11-3,1275,566,spinach_supr_l,1
data_11-3,1276,567,bbq_ckn_l,1
data_11-3,1277,567,five_cheese_l,2
data_11-3,1278,567,four_cheese_m,1
data_11-3,1279,567,pepperoni_m,1
data_11-3,1280,567,sicilian_m,1
data_11-3,1281,567,sicilian_s,1
data_11-3,1282,567,soppressata_l,1
data_11-3,1283,567,spicy_ital_l,1
data_11-3,1284,567,spinach_supr_m,1
data_11-3,1285,567,thai_ckn_s,1
data_11-3,1286,568,mexicana_l,1
data_11-3,1287,569,bbq_ckn_s,1
data_11-3,1288,569,ckn_alfredo_m,1
data_11-3,1289,569,classic_dlx_s,1
data_11-3,1290,570,green_garden_m,1
data_11-3,1291,570,southw_ckn_l,1
data_11-3,1292,571,big_meat_s,1
data_11-3,1293,572,southw_ckn_m,1
data_11-3,1294,573,classic_dlx_m,1
data_11-3,1295,573,five_cheese_l,1
data_11-3,1296,574,ital_veggie_m,1
data_11-3,1297,575,classic_dlx_l,1
data_11-3,1298,575,napolitana_l,1
data_11-3,1299,575,pepperoni_l,1
data_11-3,1300,575,spinach_fet_m,1
data_11-3,1301,576,big_meat_s,1
data_11-3,1302,576,ckn_alfredo_m,1
data_11-3,1303,576,spinach_fet_s,1
data_11-3,1304,577,spinach_fet_m,1
data_11-3,1305,577,veggie_veg_l,1
data_11-3,1306,578,bbq_ckn_s,1
data_11-3,1307,578,calabrese_m,1
data_11-3,1308,578,pepperoni_l,1
data_11-3,1309,578,peppr_salami_m,1
data_11-3,1310,578,the_greek_xl,1
data_11-3,1311,579,green_garden_s,1
data_11-3,1312,580,hawaiian_m,1
data_11-3,1313,580,southw_ckn_m,1
data_11-3,1314,581,mexicana_l,1
data_11-3,1315,582,mediterraneo_l,1
data_11-3,1316,583,ital_supr_l,1
data_11-3,1317,584,sicilian_s,1
data_11-3,1318,584,soppressata_s,1
data_11-3,1319,585,brie_carre_s,1
data_11-3,1320,585,mexicana_l,1
data_11-3,1321,586,ital_cpcllo_m,1
data_11-3,1322,586,southw_ckn_m,1
data_11-3,1323,587,peppr_salami_l,1
data_11-3,1324,587,peppr_salami_s,1
data_11-3,1325,588,cali_ckn_s,1
data_11-3,1326,589,ital_supr_s,1
data_11-3,1327,589,mediterraneo_m,1
data_11-3,1328,589,veggie_veg_s,1
data_11-3,1329,590,five_cheese_l,1
data_11-3,1330,591,four_cheese_l,1
data_11-3,1331,591,southw_ckn_s,1
data_11-3,1332,591,spin_pesto_l,1
data_11-3,1333,592,ital_veggie_s,1
data_11-3,1334,592,pep_msh_pep_m,1
data_11-3,1335,592,thai_ckn_l,1
data_11-3,1336,593,cali_ckn_l,1
data_11-3,1337,593,spicy_ital_l,1
data_11-3,1338,594,calabrese_l,1
data_11-3,1339,595,classic_dlx_l,1
data_11-3,1340,595,prsc_argla_m,1
data_11-3,1341,596,pep_msh_pep_s,1
